user_activity,user_category_pref,product_id,product_activity,product_category,product_price,product_views,product_purchases,product_rating,same_activity,same_category,score
cycling,Clothing,7,cycling,Clothing,24.99,200,55,4.3,1,1,0.8096
skating,Footwear,8,cycling,Accessories,12.99,160,45,4.0,0,0,0.2345
skating,Safety,14,skating,Clothing,11.99,120,35,3.7,1,0,0.624
running,Footwear,1,running,Footwear,99.99,320,85,4.5,1,1,0.9668
cycling,Footwear,6,cycling,Safety,49.99,280,70,4.7,1,0,0.6623
skating,Footwear,14,skating,Clothing,11.99,120,35,3.7,1,0,0.5751
cycling,Safety,12,skating,Safety,44.99,155,40,4.5,0,1,0.4705
cycling,Footwear,2,running,Clothing,29.99,210,60,4.2,0,0,0.2748
skating,Footwear,12,skating,Safety,44.99,155,40,4.5,1,0,0.6764
running,Clothing,9,cycling,Clothing,59.99,240,65,4.4,0,1,0.4764
skating,Safety,3,running,Clothing,9.99,180,95,4.0,0,0,0.2751
running,Clothing,5,running,Accessories,19.99,130,35,3.9,1,0,0.5343
skating,Accessories,12,skating,Safety,44.99,155,40,4.5,1,0,0.5354
running,Safety,10,cycling,Clothing,39.99,190,50,4.1,0,0,0.2641
skating,Clothing,2,running,Clothing,29.99,210,60,4.2,0,1,0.5194
running,Footwear,3,running,Clothing,9.99,180,95,4.0,1,0,0.8255
skating,Footwear,9,cycling,Clothing,59.99,240,65,4.4,0,0,0.3042
running,Clothing,4,running,Accessories,15.99,150,40,3.8,1,0,0.6711
running,Safety,1,running,Footwear,99.99,320,85,4.5,1,0,0.663
skating,Safety,7,cycling,Clothing,24.99,200,55,4.3,0,0,0.1957
running,Footwear,5,running,Accessories,19.99,130,35,3.9,1,0,0.6435
cycling,Safety,3,running,Clothing,9.99,180,95,4.0,0,0,0.3539
running,Accessories,14,skating,Clothing,11.99,120,35,3.7,0,0,0.2054
skating,Safety,14,skating,Clothing,11.99,120,35,3.7,1,0,0.6194
skating,Footwear,7,cycling,Clothing,24.99,200,55,4.3,0,0,0.2697
running,Footwear,3,running,Clothing,9.99,180,95,4.0,1,0,0.7972
running,Clothing,3,running,Clothing,9.99,180,95,4.0,1,1,0.9978
skating,Clothing,8,cycling,Accessories,12.99,160,45,4.0,0,0,0.2567
cycling,Accessories,5,running,Accessories,19.99,130,35,3.9,0,1,0.4433
skating,Footwear,10,cycling,Clothing,39.99,190,50,4.1,0,0,0.2567
cycling,Accessories,11,skating,Safety,29.99,170,45,4.2,0,0,0.2029
cycling,Safety,7,cycling,Clothing,24.99,200,55,4.3,1,0,0.6913
skating,Footwear,8,cycling,Accessories,12.99,160,45,4.0,0,0,0.1598
cycling,Safety,3,running,Clothing,9.99,180,95,4.0,0,0,0.3857
running,Accessories,8,cycling,Accessories,12.99,160,45,4.0,0,1,0.3698
running,Safety,1,running,Footwear,99.99,320,85,4.5,1,0,0.7063
skating,Accessories,1,running,Footwear,99.99,320,85,4.5,0,0,0.2497
skating,Safety,1,running,Footwear,99.99,320,85,4.5,0,0,0.3197
cycling,Clothing,8,cycling,Accessories,12.99,160,45,4.0,1,0,0.6278
skating,Safety,5,running,Accessories,19.99,130,35,3.9,0,0,0.1213
running,Clothing,6,cycling,Safety,49.99,280,70,4.7,0,0,0.308
skating,Clothing,6,cycling,Safety,49.99,280,70,4.7,0,0,0.2581
skating,Safety,9,cycling,Clothing,59.99,240,65,4.4,0,0,0.3061
running,Clothing,11,skating,Safety,29.99,170,45,4.2,0,0,0.2261
running,Accessories,11,skating,Safety,29.99,170,45,4.2,0,0,0.2458
skating,Accessories,8,cycling,Accessories,12.99,160,45,4.0,0,1,0.3816
skating,Clothing,5,running,Accessories,19.99,130,35,3.9,0,0,0.1715
skating,Accessories,15,skating,Accessories,34.99,140,38,3.9,1,1,0.7776
cycling,Footwear,15,skating,Accessories,34.99,140,38,3.9,0,0,0.2433
skating,Safety,7,cycling,Clothing,24.99,200,55,4.3,0,0,0.3374
cycling,Clothing,10,cycling,Clothing,39.99,190,50,4.1,1,1,0.7907
skating,Accessories,3,running,Clothing,9.99,180,95,4.0,0,0,0.3868
skating,Accessories,10,cycling,Clothing,39.99,190,50,4.1,0,0,0.1225
skating,Accessories,10,cycling,Clothing,39.99,190,50,4.1,0,0,0.1713
skating,Safety,2,running,Clothing,29.99,210,60,4.2,0,0,0.2121
running,Footwear,14,skating,Clothing,11.99,120,35,3.7,0,0,0.1324
skating,Clothing,4,running,Accessories,15.99,150,40,3.8,0,0,0.1338
running,Footwear,8,cycling,Accessories,12.99,160,45,4.0,0,0,0.2502
skating,Safety,6,cycling,Safety,49.99,280,70,4.7,0,1,0.4763
running,Clothing,2,running,Clothing,29.99,210,60,4.2,1,1,0.879
running,Safety,13,skating,Footwear,89.99,200,55,4.3,0,0,0.2555
cycling,Footwear,1,running,Footwear,99.99,320,85,4.5,0,1,0.5053
skating,Accessories,2,running,Clothing,29.99,210,60,4.2,0,0,0.2929
running,Footwear,8,cycling,Accessories,12.99,160,45,4.0,0,0,0.226
cycling,Footwear,15,skating,Accessories,34.99,140,38,3.9,0,0,0.1412
running,Accessories,2,running,Clothing,29.99,210,60,4.2,1,0,0.7129
skating,Safety,7,cycling,Clothing,24.99,200,55,4.3,0,0,0.224
running,Clothing,4,running,Accessories,15.99,150,40,3.8,1,0,0.5662
cycling,Safety,8,cycling,Accessories,12.99,160,45,4.0,1,0,0.6206
skating,Accessories,4,running,Accessories,15.99,150,40,3.8,0,1,0.3674
running,Clothing,7,cycling,Clothing,24.99,200,55,4.3,0,1,0.4326
skating,Clothing,2,running,Clothing,29.99,210,60,4.2,0,1,0.4772
skating,Footwear,11,skating,Safety,29.99,170,45,4.2,1,0,0.6434
skating,Footwear,4,running,Accessories,15.99,150,40,3.8,0,0,0.1681
running,Clothing,15,skating,Accessories,34.99,140,38,3.9,0,0,0.1761
running,Accessories,13,skating,Footwear,89.99,200,55,4.3,0,0,0.2747
cycling,Footwear,6,cycling,Safety,49.99,280,70,4.7,1,0,0.7118
running,Safety,4,running,Accessories,15.99,150,40,3.8,1,0,0.7168
running,Safety,9,cycling,Clothing,59.99,240,65,4.4,0,0,0.321
cycling,Accessories,10,cycling,Clothing,39.99,190,50,4.1,1,0,0.6882
skating,Clothing,13,skating,Footwear,89.99,200,55,4.3,1,0,0.5516
running,Safety,7,cycling,Clothing,24.99,200,55,4.3,0,0,0.2917
skating,Safety,14,skating,Clothing,11.99,120,35,3.7,1,0,0.5973
running,Footwear,3,running,Clothing,9.99,180,95,4.0,1,0,0.7055
skating,Accessories,2,running,Clothing,29.99,210,60,4.2,0,0,0.2684
running,Safety,4,running,Accessories,15.99,150,40,3.8,1,0,0.6603
running,Accessories,1,running,Footwear,99.99,320,85,4.5,1,0,0.717
running,Accessories,15,skating,Accessories,34.99,140,38,3.9,0,1,0.3566
cycling,Safety,12,skating,Safety,44.99,155,40,4.5,0,1,0.4501
cycling,Footwear,14,skating,Clothing,11.99,120,35,3.7,0,0,0.1681
running,Accessories,2,running,Clothing,29.99,210,60,4.2,1,0,0.6708
skating,Clothing,14,skating,Clothing,11.99,120,35,3.7,1,1,0.7848
skating,Accessories,7,cycling,Clothing,24.99,200,55,4.3,0,0,0.2426
skating,Footwear,9,cycling,Clothing,59.99,240,65,4.4,0,0,0.3003
skating,Footwear,10,cycling,Clothing,39.99,190,50,4.1,0,0,0.179
cycling,Accessories,11,skating,Safety,29.99,170,45,4.2,0,0,0.3233
running,Footwear,6,cycling,Safety,49.99,280,70,4.7,0,0,0.196
cycling,Accessories,4,running,Accessories,15.99,150,40,3.8,0,1,0.3831
cycling,Footwear,3,running,Clothing,9.99,180,95,4.0,0,0,0.3515
running,Accessories,15,skating,Accessories,34.99,140,38,3.9,0,1,0.4297
skating,Footwear,4,running,Accessories,15.99,150,40,3.8,0,0,0.208
cycling,Footwear,13,skating,Footwear,89.99,200,55,4.3,0,1,0.4181
skating,Footwear,6,cycling,Safety,49.99,280,70,4.7,0,0,0.3075
running,Safety,10,cycling,Clothing,39.99,190,50,4.1,0,0,0.2195
skating,Footwear,15,skating,Accessories,34.99,140,38,3.9,1,0,0.6702
skating,Safety,3,running,Clothing,9.99,180,95,4.0,0,0,0.375
cycling,Footwear,2,running,Clothing,29.99,210,60,4.2,0,0,0.3036
running,Safety,9,cycling,Clothing,59.99,240,65,4.4,0,0,0.2137
running,Accessories,7,cycling,Clothing,24.99,200,55,4.3,0,0,0.2495
cycling,Accessories,13,skating,Footwear,89.99,200,55,4.3,0,0,0.206
running,Footwear,15,skating,Accessories,34.99,140,38,3.9,0,0,0.1502
running,Footwear,13,skating,Footwear,89.99,200,55,4.3,0,1,0.439
running,Safety,11,skating,Safety,29.99,170,45,4.2,0,1,0.3991
skating,Footwear,9,cycling,Clothing,59.99,240,65,4.4,0,0,0.2948
cycling,Footwear,7,cycling,Clothing,24.99,200,55,4.3,1,0,0.6
cycling,Clothing,7,cycling,Clothing,24.99,200,55,4.3,1,1,0.9395
skating,Safety,9,cycling,Clothing,59.99,240,65,4.4,0,0,0.2172
running,Footwear,8,cycling,Accessories,12.99,160,45,4.0,0,0,0.2405
running,Accessories,6,cycling,Safety,49.99,280,70,4.7,0,0,0.3266
running,Accessories,7,cycling,Clothing,24.99,200,55,4.3,0,0,0.225
running,Clothing,4,running,Accessories,15.99,150,40,3.8,1,0,0.6556
running,Footwear,4,running,Accessories,15.99,150,40,3.8,1,0,0.5515
cycling,Footwear,13,skating,Footwear,89.99,200,55,4.3,0,1,0.4936
running,Clothing,14,skating,Clothing,11.99,120,35,3.7,0,1,0.4007
running,Footwear,1,running,Footwear,99.99,320,85,4.5,1,1,0.8622
running,Safety,3,running,Clothing,9.99,180,95,4.0,1,0,0.718
cycling,Footwear,6,cycling,Safety,49.99,280,70,4.7,1,0,0.7275
cycling,Clothing,5,running,Accessories,19.99,130,35,3.9,0,0,0.1718
running,Safety,8,cycling,Accessories,12.99,160,45,4.0,0,0,0.192
skating,Footwear,11,skating,Safety,29.99,170,45,4.2,1,0,0.6149
running,Footwear,5,running,Accessories,19.99,130,35,3.9,1,0,0.5422
skating,Clothing,8,cycling,Accessories,12.99,160,45,4.0,0,0,0.3205
skating,Accessories,15,skating,Accessories,34.99,140,38,3.9,1,1,0.7722
running,Safety,12,skating,Safety,44.99,155,40,4.5,0,1,0.4546
cycling,Accessories,13,skating,Footwear,89.99,200,55,4.3,0,0,0.2315
skating,Accessories,14,skating,Clothing,11.99,120,35,3.7,1,0,0.5508
skating,Clothing,9,cycling,Clothing,59.99,240,65,4.4,0,1,0.4617
cycling,Accessories,12,skating,Safety,44.99,155,40,4.5,0,0,0.2522
skating,Footwear,1,running,Footwear,99.99,320,85,4.5,0,1,0.4826
cycling,Safety,12,skating,Safety,44.99,155,40,4.5,0,1,0.4727
skating,Safety,5,running,Accessories,19.99,130,35,3.9,0,0,0.2521
running,Clothing,15,skating,Accessories,34.99,140,38,3.9,0,0,0.2465
running,Clothing,5,running,Accessories,19.99,130,35,3.9,1,0,0.578
skating,Clothing,2,running,Clothing,29.99,210,60,4.2,0,1,0.406
cycling,Clothing,1,running,Footwear,99.99,320,85,4.5,0,0,0.2613
running,Safety,11,skating,Safety,29.99,170,45,4.2,0,1,0.4358
cycling,Footwear,1,running,Footwear,99.99,320,85,4.5,0,1,0.5193
cycling,Footwear,5,running,Accessories,19.99,130,35,3.9,0,0,0.0924
cycling,Safety,5,running,Accessories,19.99,130,35,3.9,0,0,0.2006
running,Footwear,5,running,Accessories,19.99,130,35,3.9,1,0,0.6089
skating,Safety,8,cycling,Accessories,12.99,160,45,4.0,0,0,0.2156
running,Safety,7,cycling,Clothing,24.99,200,55,4.3,0,0,0.3181
cycling,Footwear,4,running,Accessories,15.99,150,40,3.8,0,0,0.2341
running,Safety,3,running,Clothing,9.99,180,95,4.0,1,0,0.7985
skating,Safety,9,cycling,Clothing,59.99,240,65,4.4,0,0,0.2512
running,Accessories,1,running,Footwear,99.99,320,85,4.5,1,0,0.7389
skating,Accessories,15,skating,Accessories,34.99,140,38,3.9,1,1,0.8823
running,Accessories,15,skating,Accessories,34.99,140,38,3.9,0,1,0.4661
cycling,Clothing,13,skating,Footwear,89.99,200,55,4.3,0,0,0.1664
running,Accessories,12,skating,Safety,44.99,155,40,4.5,0,0,0.2003
skating,Safety,14,skating,Clothing,11.99,120,35,3.7,1,0,0.5827
cycling,Footwear,13,skating,Footwear,89.99,200,55,4.3,0,1,0.4455
running,Safety,12,skating,Safety,44.99,155,40,4.5,0,1,0.4473
skating,Accessories,14,skating,Clothing,11.99,120,35,3.7,1,0,0.5581
skating,Safety,7,cycling,Clothing,24.99,200,55,4.3,0,0,0.2569
skating,Accessories,3,running,Clothing,9.99,180,95,4.0,0,0,0.232
cycling,Safety,12,skating,Safety,44.99,155,40,4.5,0,1,0.4851
running,Clothing,15,skating,Accessories,34.99,140,38,3.9,0,0,0.1749
running,Accessories,13,skating,Footwear,89.99,200,55,4.3,0,0,0.2238
skating,Accessories,2,running,Clothing,29.99,210,60,4.2,0,0,0.2445
running,Accessories,6,cycling,Safety,49.99,280,70,4.7,0,0,0.3443
skating,Safety,1,running,Footwear,99.99,320,85,4.5,0,0,0.1501
skating,Accessories,6,cycling,Safety,49.99,280,70,4.7,0,0,0.2862
cycling,Accessories,13,skating,Footwear,89.99,200,55,4.3,0,0,0.2157
skating,Footwear,2,running,Clothing,29.99,210,60,4.2,0,0,0.2373
cycling,Accessories,14,skating,Clothing,11.99,120,35,3.7,0,0,0.2863
cycling,Clothing,8,cycling,Accessories,12.99,160,45,4.0,1,0,0.5851
cycling,Footwear,8,cycling,Accessories,12.99,160,45,4.0,1,0,0.6681
running,Safety,1,running,Footwear,99.99,320,85,4.5,1,0,0.7098
cycling,Safety,11,skating,Safety,29.99,170,45,4.2,0,1,0.4891
skating,Clothing,7,cycling,Clothing,24.99,200,55,4.3,0,1,0.4201
running,Footwear,5,running,Accessories,19.99,130,35,3.9,1,0,0.5644
skating,Accessories,2,running,Clothing,29.99,210,60,4.2,0,0,0.3148
cycling,Clothing,5,running,Accessories,19.99,130,35,3.9,0,0,0.2223
cycling,Accessories,14,skating,Clothing,11.99,120,35,3.7,0,0,0.1228
cycling,Clothing,4,running,Accessories,15.99,150,40,3.8,0,0,0.186
skating,Clothing,3,running,Clothing,9.99,180,95,4.0,0,1,0.5523
skating,Footwear,4,running,Accessories,15.99,150,40,3.8,0,0,0.2549
running,Footwear,3,running,Clothing,9.99,180,95,4.0,1,0,0.699
skating,Safety,10,cycling,Clothing,39.99,190,50,4.1,0,0,0.0853
cycling,Footwear,9,cycling,Clothing,59.99,240,65,4.4,1,0,0.6882
skating,Clothing,1,running,Footwear,99.99,320,85,4.5,0,0,0.231
skating,Accessories,5,running,Accessories,19.99,130,35,3.9,0,1,0.3001
running,Accessories,9,cycling,Clothing,59.99,240,65,4.4,0,0,0.1204
skating,Footwear,10,cycling,Clothing,39.99,190,50,4.1,0,0,0.2717
running,Accessories,2,running,Clothing,29.99,210,60,4.2,1,0,0.6664
running,Safety,2,running,Clothing,29.99,210,60,4.2,1,0,0.6487
skating,Footwear,4,running,Accessories,15.99,150,40,3.8,0,0,0.2825
running,Accessories,10,cycling,Clothing,39.99,190,50,4.1,0,0,0.2629
cycling,Safety,2,running,Clothing,29.99,210,60,4.2,0,0,0.3408
skating,Safety,15,skating,Accessories,34.99,140,38,3.9,1,0,0.5309
cycling,Clothing,1,running,Footwear,99.99,320,85,4.5,0,0,0.2903
cycling,Accessories,6,cycling,Safety,49.99,280,70,4.7,1,0,0.6062
cycling,Accessories,8,cycling,Accessories,12.99,160,45,4.0,1,1,0.818
cycling,Footwear,3,running,Clothing,9.99,180,95,4.0,0,0,0.3206
cycling,Footwear,5,running,Accessories,19.99,130,35,3.9,0,0,0.2323
running,Footwear,2,running,Clothing,29.99,210,60,4.2,1,0,0.6623
skating,Clothing,13,skating,Footwear,89.99,200,55,4.3,1,0,0.6522
cycling,Accessories,4,running,Accessories,15.99,150,40,3.8,0,1,0.4482
cycling,Footwear,11,skating,Safety,29.99,170,45,4.2,0,0,0.3338
skating,Clothing,7,cycling,Clothing,24.99,200,55,4.3,0,1,0.4377
skating,Footwear,2,running,Clothing,29.99,210,60,4.2,0,0,0.213
running,Safety,9,cycling,Clothing,59.99,240,65,4.4,0,0,0.2743
skating,Footwear,14,skating,Clothing,11.99,120,35,3.7,1,0,0.5599
skating,Footwear,10,cycling,Clothing,39.99,190,50,4.1,0,0,0.3051
cycling,Safety,6,cycling,Safety,49.99,280,70,4.7,1,1,0.8728
cycling,Clothing,14,skating,Clothing,11.99,120,35,3.7,0,1,0.3717
skating,Accessories,15,skating,Accessories,34.99,140,38,3.9,1,1,0.7769
running,Accessories,4,running,Accessories,15.99,150,40,3.8,1,1,0.8489
cycling,Clothing,8,cycling,Accessories,12.99,160,45,4.0,1,0,0.6216
cycling,Footwear,12,skating,Safety,44.99,155,40,4.5,0,0,0.1809
running,Safety,12,skating,Safety,44.99,155,40,4.5,0,1,0.4963
cycling,Accessories,2,running,Clothing,29.99,210,60,4.2,0,0,0.2172
cycling,Footwear,15,skating,Accessories,34.99,140,38,3.9,0,0,0.2023
cycling,Safety,10,cycling,Clothing,39.99,190,50,4.1,1,0,0.6636
running,Safety,13,skating,Footwear,89.99,200,55,4.3,0,0,0.1394
cycling,Clothing,10,cycling,Clothing,39.99,190,50,4.1,1,1,0.855
running,Clothing,13,skating,Footwear,89.99,200,55,4.3,0,0,0.1682
cycling,Clothing,10,cycling,Clothing,39.99,190,50,4.1,1,1,0.8721
cycling,Accessories,6,cycling,Safety,49.99,280,70,4.7,1,0,0.6389
cycling,Footwear,2,running,Clothing,29.99,210,60,4.2,0,0,0.2946
cycling,Safety,9,cycling,Clothing,59.99,240,65,4.4,1,0,0.7173
running,Safety,11,skating,Safety,29.99,170,45,4.2,0,1,0.4691
running,Clothing,15,skating,Accessories,34.99,140,38,3.9,0,0,0.2131
cycling,Footwear,3,running,Clothing,9.99,180,95,4.0,0,0,0.3214
running,Safety,5,running,Accessories,19.99,130,35,3.9,1,0,0.5722
skating,Safety,12,skating,Safety,44.99,155,40,4.5,1,1,0.8866
running,Clothing,14,skating,Clothing,11.99,120,35,3.7,0,1,0.365
running,Safety,1,running,Footwear,99.99,320,85,4.5,1,0,0.6402
skating,Clothing,2,running,Clothing,29.99,210,60,4.2,0,1,0.4933
running,Safety,15,skating,Accessories,34.99,140,38,3.9,0,0,0.1607
cycling,Accessories,3,running,Clothing,9.99,180,95,4.0,0,0,0.2855
cycling,Clothing,12,skating,Safety,44.99,155,40,4.5,0,0,0.1408
cycling,Footwear,6,cycling,Safety,49.99,280,70,4.7,1,0,0.6629
cycling,Footwear,12,skating,Safety,44.99,155,40,4.5,0,0,0.2089
running,Footwear,12,skating,Safety,44.99,155,40,4.5,0,0,0.2252
cycling,Safety,15,skating,Accessories,34.99,140,38,3.9,0,0,0.2481
cycling,Safety,12,skating,Safety,44.99,155,40,4.5,0,1,0.4393
cycling,Accessories,13,skating,Footwear,89.99,200,55,4.3,0,0,0.2115
cycling,Clothing,12,skating,Safety,44.99,155,40,4.5,0,0,0.2031
running,Footwear,3,running,Clothing,9.99,180,95,4.0,1,0,0.7585
running,Accessories,11,skating,Safety,29.99,170,45,4.2,0,0,0.2896
skating,Safety,7,cycling,Clothing,24.99,200,55,4.3,0,0,0.2598
cycling,Safety,3,running,Clothing,9.99,180,95,4.0,0,0,0.3095
skating,Accessories,13,skating,Footwear,89.99,200,55,4.3,1,0,0.5714
running,Clothing,5,running,Accessories,19.99,130,35,3.9,1,0,0.5287
cycling,Accessories,1,running,Footwear,99.99,320,85,4.5,0,0,0.3253
skating,Safety,5,running,Accessories,19.99,130,35,3.9,0,0,0.2299
cycling,Safety,6,cycling,Safety,49.99,280,70,4.7,1,1,0.9159
running,Clothing,1,running,Footwear,99.99,320,85,4.5,1,0,0.6856
skating,Clothing,7,cycling,Clothing,24.99,200,55,4.3,0,1,0.5239
skating,Accessories,10,cycling,Clothing,39.99,190,50,4.1,0,0,0.2068
skating,Accessories,2,running,Clothing,29.99,210,60,4.2,0,0,0.3078
cycling,Accessories,3,running,Clothing,9.99,180,95,4.0,0,0,0.3311
running,Accessories,5,running,Accessories,19.99,130,35,3.9,1,1,0.7706
cycling,Safety,4,running,Accessories,15.99,150,40,3.8,0,0,0.2426
running,Accessories,15,skating,Accessories,34.99,140,38,3.9,0,1,0.421
cycling,Footwear,15,skating,Accessories,34.99,140,38,3.9,0,0,0.2184
running,Accessories,3,running,Clothing,9.99,180,95,4.0,1,0,0.7371
running,Clothing,9,cycling,Clothing,59.99,240,65,4.4,0,1,0.4601
skating,Clothing,1,running,Footwear,99.99,320,85,4.5,0,0,0.4114
skating,Footwear,15,skating,Accessories,34.99,140,38,3.9,1,0,0.6597
skating,Clothing,1,running,Footwear,99.99,320,85,4.5,0,0,0.3281
cycling,Footwear,6,cycling,Safety,49.99,280,70,4.7,1,0,0.6926
running,Accessories,10,cycling,Clothing,39.99,190,50,4.1,0,0,0.2814
cycling,Safety,9,cycling,Clothing,59.99,240,65,4.4,1,0,0.6879
running,Safety,5,running,Accessories,19.99,130,35,3.9,1,0,0.6023
running,Footwear,8,cycling,Accessories,12.99,160,45,4.0,0,0,0.2143
cycling,Safety,5,running,Accessories,19.99,130,35,3.9,0,0,0.197
running,Clothing,5,running,Accessories,19.99,130,35,3.9,1,0,0.4425
skating,Footwear,6,cycling,Safety,49.99,280,70,4.7,0,0,0.2975
running,Clothing,12,skating,Safety,44.99,155,40,4.5,0,0,0.1886
running,Accessories,3,running,Clothing,9.99,180,95,4.0,1,0,0.8126
skating,Accessories,5,running,Accessories,19.99,130,35,3.9,0,1,0.402
cycling,Footwear,12,skating,Safety,44.99,155,40,4.5,0,0,0.1536
skating,Accessories,15,skating,Accessories,34.99,140,38,3.9,1,1,0.798
running,Safety,2,running,Clothing,29.99,210,60,4.2,1,0,0.6077
skating,Accessories,4,running,Accessories,15.99,150,40,3.8,0,1,0.4367
skating,Footwear,11,skating,Safety,29.99,170,45,4.2,1,0,0.6406
skating,Footwear,4,running,Accessories,15.99,150,40,3.8,0,0,0.2609
running,Safety,14,skating,Clothing,11.99,120,35,3.7,0,0,0.1605
running,Clothing,5,running,Accessories,19.99,130,35,3.9,1,0,0.6027
cycling,Clothing,8,cycling,Accessories,12.99,160,45,4.0,1,0,0.5613
running,Safety,5,running,Accessories,19.99,130,35,3.9,1,0,0.6361
running,Clothing,11,skating,Safety,29.99,170,45,4.2,0,0,0.2519
running,Clothing,1,running,Footwear,99.99,320,85,4.5,1,0,0.7168
cycling,Footwear,8,cycling,Accessories,12.99,160,45,4.0,1,0,0.6296
skating,Clothing,12,skating,Safety,44.99,155,40,4.5,1,0,0.6337
running,Footwear,7,cycling,Clothing,24.99,200,55,4.3,0,0,0.3337
skating,Accessories,10,cycling,Clothing,39.99,190,50,4.1,0,0,0.2168
cycling,Clothing,11,skating,Safety,29.99,170,45,4.2,0,0,0.2329
cycling,Safety,9,cycling,Clothing,59.99,240,65,4.4,1,0,0.6077
skating,Clothing,15,skating,Accessories,34.99,140,38,3.9,1,0,0.5571
cycling,Clothing,15,skating,Accessories,34.99,140,38,3.9,0,0,0.2054
cycling,Safety,8,cycling,Accessories,12.99,160,45,4.0,1,0,0.6847
skating,Safety,10,cycling,Clothing,39.99,190,50,4.1,0,0,0.2182
cycling,Safety,5,running,Accessories,19.99,130,35,3.9,0,0,0.1892
running,Clothing,2,running,Clothing,29.99,210,60,4.2,1,1,0.8397
cycling,Safety,8,cycling,Accessories,12.99,160,45,4.0,1,0,0.6028
cycling,Clothing,11,skating,Safety,29.99,170,45,4.2,0,0,0.2408
cycling,Footwear,3,running,Clothing,9.99,180,95,4.0,0,0,0.2581
cycling,Accessories,11,skating,Safety,29.99,170,45,4.2,0,0,0.2901
running,Accessories,12,skating,Safety,44.99,155,40,4.5,0,0,0.1797
cycling,Clothing,13,skating,Footwear,89.99,200,55,4.3,0,0,0.2571
cycling,Safety,10,cycling,Clothing,39.99,190,50,4.1,1,0,0.5675
cycling,Clothing,1,running,Footwear,99.99,320,85,4.5,0,0,0.3254
cycling,Accessories,9,cycling,Clothing,59.99,240,65,4.4,1,0,0.6956
running,Safety,1,running,Footwear,99.99,320,85,4.5,1,0,0.7112
skating,Accessories,5,running,Accessories,19.99,130,35,3.9,0,1,0.3513
skating,Accessories,7,cycling,Clothing,24.99,200,55,4.3,0,0,0.266
cycling,Safety,7,cycling,Clothing,24.99,200,55,4.3,1,0,0.5944
cycling,Accessories,15,skating,Accessories,34.99,140,38,3.9,0,1,0.3879
running,Accessories,8,cycling,Accessories,12.99,160,45,4.0,0,1,0.481
skating,Clothing,6,cycling,Safety,49.99,280,70,4.7,0,0,0.3268
skating,Footwear,5,running,Accessories,19.99,130,35,3.9,0,0,0.2018
cycling,Safety,4,running,Accessories,15.99,150,40,3.8,0,0,0.1643
skating,Clothing,9,cycling,Clothing,59.99,240,65,4.4,0,1,0.4943
running,Footwear,10,cycling,Clothing,39.99,190,50,4.1,0,0,0.232
skating,Accessories,3,running,Clothing,9.99,180,95,4.0,0,0,0.217
skating,Footwear,12,skating,Safety,44.99,155,40,4.5,1,0,0.6521
running,Safety,2,running,Clothing,29.99,210,60,4.2,1,0,0.6588
skating,Accessories,15,skating,Accessories,34.99,140,38,3.9,1,1,0.8606
